timestamp,location,vehicle_count,hour_of_day,day_of_week,congestion_level
2017-04-07 21:00:00,2,25,21,Friday,Medium
2016-07-09 06:00:00,2,6,6,Saturday,Low
2015-12-11 05:00:00,3,4,5,Friday,Low
2016-06-09 23:00:00,3,5,23,Thursday,Low
2017-01-21 01:00:00,1,48,1,Saturday,High
2016-10-14 12:00:00,1,69,12,Friday,High
2016-12-23 08:00:00,1,38,8,Friday,High
2016-04-12 02:00:00,3,6,2,Tuesday,Low
2016-02-08 16:00:00,2,10,16,Monday,Low
2016-04-19 08:00:00,3,6,8,Tuesday,Low
2016-01-29 17:00:00,2,12,17,Friday,Low
2017-01-09 03:00:00,3,5,3,Monday,Low
2017-05-16 12:00:00,3,20,12,Tuesday,Medium
2016-06-02 18:00:00,1,52,18,Thursday,High
2015-11-04 15:00:00,2,7,15,Wednesday,Low
2016-10-30 00:00:00,1,41,0,Sunday,High
2016-04-04 18:00:00,2,14,18,Monday,Low
2017-05-29 03:00:00,1,35,3,Monday,High
2016-07-24 17:00:00,1,32,17,Sunday,High
2016-10-26 16:00:00,1,69,16,Wednesday,High
2016-05-26 02:00:00,3,5,2,Thursday,Low
2017-01-29 16:00:00,4,8,16,Sunday,Low
2016-12-25 14:00:00,1,33,14,Sunday,High
2016-12-24 13:00:00,2,6,13,Saturday,Low
2016-07-06 22:00:00,1,44,22,Wednesday,High
2017-06-20 15:00:00,4,14,15,Tuesday,Low
2017-05-29 03:00:00,2,14,3,Monday,Low
2017-05-10 09:00:00,1,64,9,Wednesday,High
2016-08-11 08:00:00,2,7,8,Thursday,Low
2016-01-21 08:00:00,2,9,8,Thursday,Low
2016-05-21 15:00:00,2,10,15,Saturday,Low
2015-11-14 16:00:00,1,18,16,Saturday,Low
2016-01-13 11:00:00,3,8,11,Wednesday,Low
2016-05-19 15:00:00,3,13,15,Thursday,Low
2016-08-31 01:00:00,2,12,1,Wednesday,Low
2016-04-06 23:00:00,1,35,23,Wednesday,High
2017-05-25 20:00:00,2,34,20,Thursday,High
2016-11-28 18:00:00,3,20,18,Monday,Medium
2016-04-28 16:00:00,3,27,16,Thursday,Medium
2017-02-10 11:00:00,3,30,11,Friday,Medium
2016-11-02 10:00:00,1,57,10,Wednesday,High
2017-06-25 10:00:00,4,5,10,Sunday,Low
2015-12-30 13:00:00,3,9,13,Wednesday,Low
2016-12-06 22:00:00,3,18,22,Tuesday,Low
2016-08-15 18:00:00,3,12,18,Monday,Low
2017-06-27 19:00:00,1,124,19,Tuesday,High
2016-08-24 14:00:00,1,64,14,Wednesday,High
2016-02-15 22:00:00,1,38,22,Monday,High
2017-05-26 11:00:00,2,31,11,Friday,High
2016-04-05 23:00:00,1,41,23,Tuesday,High
2016-06-17 17:00:00,1,44,17,Friday,High
2015-11-08 04:00:00,2,7,4,Sunday,Low
2016-05-26 10:00:00,1,42,10,Thursday,High
2017-05-30 03:00:00,1,44,3,Tuesday,High
2016-02-08 08:00:00,2,9,8,Monday,Low
2016-08-20 09:00:00,3,8,9,Saturday,Low
2015-12-04 05:00:00,3,5,5,Friday,Low
2016-04-29 13:00:00,1,38,13,Friday,High
2016-08-19 10:00:00,1,42,10,Friday,High
2016-08-09 20:00:00,1,67,20,Tuesday,High
2017-02-03 20:00:00,1,77,20,Friday,High
2016-08-29 15:00:00,1,66,15,Monday,High
2015-12-25 04:00:00,3,2,4,Friday,Low
2016-06-06 12:00:00,3,9,12,Monday,Low
2016-12-31 23:00:00,3,10,23,Saturday,Low
2015-11-10 18:00:00,2,11,18,Tuesday,Low
2016-10-04 14:00:00,1,70,14,Tuesday,High
2016-09-13 14:00:00,3,16,14,Tuesday,Low
2017-02-05 06:00:00,3,10,6,Sunday,Low
2017-01-16 19:00:00,3,31,19,Monday,High
2016-11-23 13:00:00,1,65,13,Wednesday,High
2016-04-20 07:00:00,1,25,7,Wednesday,Medium
2016-08-02 10:00:00,1,52,10,Tuesday,High
2017-03-28 06:00:00,4,5,6,Tuesday,Low
2016-09-23 18:00:00,3,33,18,Friday,High
2015-12-14 14:00:00,3,4,14,Monday,Low
2016-12-30 07:00:00,1,28,7,Friday,Medium
2016-05-02 23:00:00,1,39,23,Monday,High
2017-05-10 01:00:00,1,64,1,Wednesday,High
2016-04-20 21:00:00,3,34,21,Wednesday,High
2016-02-21 01:00:00,2,10,1,Sunday,Low
2016-08-22 20:00:00,1,63,20,Monday,High
2017-01-23 09:00:00,3,11,9,Monday,Low
2017-01-24 00:00:00,2,21,0,Tuesday,Medium
2017-04-18 22:00:00,2,31,22,Tuesday,High
2016-01-21 21:00:00,1,31,21,Thursday,High
2017-04-03 01:00:00,1,53,1,Monday,High
2017-01-17 01:00:00,3,15,1,Tuesday,Low
2017-04-07 18:00:00,1,79,18,Friday,High
2017-06-17 02:00:00,1,46,2,Saturday,High
2017-03-23 01:00:00,3,12,1,Thursday,Low
2016-11-26 20:00:00,3,121,20,Saturday,High
2016-04-28 11:00:00,3,46,11,Thursday,High
2016-11-02 15:00:00,3,15,15,Wednesday,Low
2016-06-18 00:00:00,3,10,0,Saturday,Low
2016-12-01 16:00:00,1,72,16,Thursday,High
2017-04-14 00:00:00,1,67,0,Friday,High
2015-11-28 08:00:00,3,1,8,Saturday,Low
2017-03-30 21:00:00,4,11,21,Thursday,Low
2015-12-07 16:00:00,1,22,16,Monday,Medium
2015-12-16 21:00:00,1,28,21,Wednesday,Medium
2016-10-04 22:00:00,1,64,22,Tuesday,High
2016-05-02 19:00:00,3,43,19,Monday,High
2017-06-13 14:00:00,1,116,14,Tuesday,High
2017-01-09 16:00:00,1,88,16,Monday,High
2017-05-19 01:00:00,1,66,1,Friday,High
2016-12-12 22:00:00,2,19,22,Monday,Low
2016-11-16 19:00:00,2,21,19,Wednesday,Medium
2016-02-09 18:00:00,1,36,18,Tuesday,High
2017-05-01 12:00:00,1,65,12,Monday,High
2016-12-05 09:00:00,1,54,9,Monday,High
2015-12-09 18:00:00,3,5,18,Wednesday,Low
2016-09-02 10:00:00,1,49,10,Friday,High
2017-03-15 13:00:00,3,26,13,Wednesday,Medium
2017-05-31 21:00:00,1,89,21,Wednesday,High
2016-03-02 10:00:00,1,43,10,Wednesday,High
2016-02-23 02:00:00,3,4,2,Tuesday,Low
2016-02-13 09:00:00,2,6,9,Saturday,Low
2016-06-21 14:00:00,3,10,14,Tuesday,Low
2017-03-29 07:00:00,4,2,7,Wednesday,Low
2016-02-22 07:00:00,3,5,7,Monday,Low
2016-10-19 05:00:00,1,32,5,Wednesday,High
2016-04-01 09:00:00,3,6,9,Friday,Low
2016-11-09 06:00:00,1,34,6,Wednesday,High
2016-11-05 11:00:00,1,43,11,Saturday,High
2016-07-20 01:00:00,3,14,1,Wednesday,Low
2016-12-26 13:00:00,1,58,13,Monday,High
2016-02-12 02:00:00,3,3,2,Friday,Low
2017-04-28 08:00:00,1,47,8,Friday,High
2016-11-07 08:00:00,1,44,8,Monday,High
2017-05-04 20:00:00,4,10,20,Thursday,Low
2016-10-12 17:00:00,3,14,17,Wednesday,Low
2016-12-06 02:00:00,1,58,2,Tuesday,High
2016-07-11 02:00:00,2,7,2,Monday,Low
2016-02-06 16:00:00,1,26,16,Saturday,Medium
2016-12-24 00:00:00,3,10,0,Saturday,Low
2015-11-10 03:00:00,3,4,3,Tuesday,Low
2016-09-06 21:00:00,3,25,21,Tuesday,Medium
2017-01-26 08:00:00,2,11,8,Thursday,Low
2017-02-27 19:00:00,2,33,19,Monday,High
2015-12-20 08:00:00,3,2,8,Sunday,Low
2016-05-14 20:00:00,3,31,20,Saturday,High
2016-12-24 01:00:00,3,7,1,Saturday,Low
2017-05-30 00:00:00,2,26,0,Tuesday,Medium
2017-04-14 08:00:00,1,43,8,Friday,High
2017-04-07 01:00:00,2,26,1,Friday,Medium
2016-04-04 21:00:00,1,40,21,Monday,High
2017-02-14 15:00:00,3,19,15,Tuesday,Low
2016-05-20 02:00:00,1,33,2,Friday,High
2016-11-04 23:00:00,2,15,23,Friday,Low
2015-12-28 00:00:00,1,14,0,Monday,Low
2017-01-13 17:00:00,2,18,17,Friday,Low
2016-07-28 18:00:00,1,64,18,Thursday,High
2015-12-02 06:00:00,3,3,6,Wednesday,Low
2017-01-31 04:00:00,2,10,4,Tuesday,Low
2017-06-13 14:00:00,3,26,14,Tuesday,Medium
2015-12-19 05:00:00,1,11,5,Saturday,Low
2015-11-15 01:00:00,3,4,1,Sunday,Low
2016-03-04 16:00:00,1,35,16,Friday,High
2016-01-31 14:00:00,1,19,14,Sunday,Low
2016-06-22 05:00:00,2,8,5,Wednesday,Low
2017-04-28 18:00:00,1,68,18,Friday,High
2017-02-14 16:00:00,1,75,16,Tuesday,High
2016-12-01 06:00:00,1,40,6,Thursday,High
2016-11-10 04:00:00,3,6,4,Thursday,Low
2016-01-27 22:00:00,1,37,22,Wednesday,High
2017-01-17 06:00:00,4,3,6,Tuesday,Low
2016-03-18 02:00:00,2,9,2,Friday,Low
2016-06-26 07:00:00,1,18,7,Sunday,Low
2017-03-08 08:00:00,1,48,8,Wednesday,High
2016-09-23 10:00:00,3,21,10,Friday,Medium
2016-07-01 17:00:00,1,51,17,Friday,High
2016-07-20 12:00:00,3,17,12,Wednesday,Low
2017-05-07 21:00:00,1,59,21,Sunday,High
2016-09-09 23:00:00,1,48,23,Friday,High
2016-08-15 00:00:00,2,7,0,Monday,Low
2017-01-16 06:00:00,1,31,6,Monday,High
2016-04-18 17:00:00,1,45,17,Monday,High
2016-04-03 09:00:00,3,6,9,Sunday,Low
2017-06-16 02:00:00,2,29,2,Friday,Medium
2017-02-24 12:00:00,3,48,12,Friday,High
2017-04-01 02:00:00,1,41,2,Saturday,High
2017-03-21 13:00:00,2,23,13,Tuesday,Medium
2016-06-27 20:00:00,2,15,20,Monday,Low
2015-11-04 20:00:00,3,8,20,Wednesday,Low
2016-09-27 17:00:00,3,26,17,Tuesday,Medium
2016-10-07 13:00:00,1,54,13,Friday,High
2017-04-04 16:00:00,4,10,16,Tuesday,Low
2016-12-08 15:00:00,1,81,15,Thursday,High
2016-01-19 04:00:00,2,8,4,Tuesday,Low
2017-06-19 09:00:00,1,61,9,Monday,High
2016-08-20 17:00:00,1,34,17,Saturday,High
2016-01-30 01:00:00,2,9,1,Saturday,Low
2016-08-18 23:00:00,1,51,23,Thursday,High
2016-10-16 16:00:00,1,38,16,Sunday,High
2017-02-22 09:00:00,1,61,9,Wednesday,High
2016-08-02 10:00:00,2,13,10,Tuesday,Low
2017-04-08 13:00:00,1,54,13,Saturday,High
2016-03-24 07:00:00,2,10,7,Thursday,Low
2016-12-16 11:00:00,1,69,11,Friday,High
2016-06-23 13:00:00,3,15,13,Thursday,Low
2016-10-01 03:00:00,1,30,3,Saturday,Medium
2016-08-07 08:00:00,3,6,8,Sunday,Low
2016-05-01 13:00:00,2,10,13,Sunday,Low
2017-04-22 15:00:00,1,48,15,Saturday,High
2016-03-03 16:00:00,1,42,16,Thursday,High
2017-01-03 16:00:00,1,77,16,Tuesday,High
2016-06-08 22:00:00,2,16,22,Wednesday,Low
2016-08-09 08:00:00,3,9,8,Tuesday,Low
2015-11-14 05:00:00,2,6,5,Saturday,Low
2017-05-03 19:00:00,2,36,19,Wednesday,High
2016-02-13 00:00:00,1,29,0,Saturday,Medium
2016-10-25 01:00:00,1,55,1,Tuesday,High
2016-02-02 13:00:00,2,12,13,Tuesday,Low
2017-05-05 23:00:00,4,9,23,Friday,Low
2017-06-02 13:00:00,2,26,13,Friday,Medium
2016-06-29 07:00:00,2,9,7,Wednesday,Low
2016-09-19 14:00:00,3,16,14,Monday,Low
2015-11-28 14:00:00,3,9,14,Saturday,Low
2016-12-26 14:00:00,1,65,14,Monday,High
2015-11-14 09:00:00,3,3,9,Saturday,Low
2017-02-17 14:00:00,1,72,14,Friday,High
2016-03-16 00:00:00,2,16,0,Wednesday,Low
2016-08-24 21:00:00,3,33,21,Wednesday,High
2016-06-14 00:00:00,1,38,0,Tuesday,High
2016-12-10 10:00:00,1,42,10,Saturday,High
2017-02-08 11:00:00,1,81,11,Wednesday,High
2016-06-04 23:00:00,3,6,23,Saturday,Low
2016-09-01 08:00:00,1,34,8,Thursday,High
2016-01-08 21:00:00,1,29,21,Friday,Medium
2016-11-17 02:00:00,1,52,2,Thursday,High
2016-06-13 13:00:00,3,13,13,Monday,Low
2017-06-07 18:00:00,4,7,18,Wednesday,Low
2017-04-16 00:00:00,4,4,0,Sunday,Low
2017-06-22 15:00:00,4,25,15,Thursday,Medium
2016-07-09 00:00:00,1,42,0,Saturday,High
2017-03-30 18:00:00,1,93,18,Thursday,High
2016-09-11 16:00:00,1,31,16,Sunday,High
2016-06-23 23:00:00,1,44,23,Thursday,High
2016-04-06 01:00:00,1,32,1,Wednesday,High
2016-06-10 15:00:00,1,45,15,Friday,High
2016-05-07 01:00:00,3,6,1,Saturday,Low
2017-01-29 23:00:00,3,14,23,Sunday,Low
2017-02-15 07:00:00,1,42,7,Wednesday,High
2016-05-30 06:00:00,3,6,6,Monday,Low
2016-11-25 06:00:00,3,4,6,Friday,Low
2016-06-17 02:00:00,1,31,2,Friday,High
2016-02-13 06:00:00,2,7,6,Saturday,Low
2016-04-20 10:00:00,1,35,10,Wednesday,High
2016-11-21 13:00:00,3,21,13,Monday,Medium
2017-03-19 03:00:00,2,19,3,Sunday,Low
2016-02-06 01:00:00,1,27,1,Saturday,Medium
2016-09-14 07:00:00,3,7,7,Wednesday,Low
2017-01-26 14:00:00,1,61,14,Thursday,High
2015-11-09 15:00:00,2,12,15,Monday,Low
2017-03-23 07:00:00,1,49,7,Thursday,High
2017-04-11 12:00:00,1,90,12,Tuesday,High
2016-02-09 21:00:00,1,32,21,Tuesday,High
2016-11-08 07:00:00,1,43,7,Tuesday,High
2017-03-22 22:00:00,1,91,22,Wednesday,High
2016-09-27 11:00:00,3,22,11,Tuesday,Medium
2017-03-24 05:00:00,4,4,5,Friday,Low
2016-10-14 20:00:00,3,24,20,Friday,Medium
2016-09-30 01:00:00,2,14,1,Friday,Low
2016-04-07 17:00:00,3,38,17,Thursday,High
2017-04-22 22:00:00,1,63,22,Saturday,High
2016-09-24 21:00:00,1,46,21,Saturday,High
2017-06-30 14:00:00,2,38,14,Friday,High
2016-03-26 14:00:00,3,6,14,Saturday,Low
2015-11-29 08:00:00,1,14,8,Sunday,Low
2016-05-24 08:00:00,2,9,8,Tuesday,Low
2017-03-08 21:00:00,1,92,21,Wednesday,High
2016-05-19 16:00:00,1,50,16,Thursday,High
2015-11-10 13:00:00,2,8,13,Tuesday,Low
2016-05-11 06:00:00,3,3,6,Wednesday,Low
2017-06-29 14:00:00,1,112,14,Thursday,High
2017-04-05 22:00:00,2,31,22,Wednesday,High
2016-07-20 18:00:00,1,61,18,Wednesday,High
2017-01-12 17:00:00,1,76,17,Thursday,High
2016-11-12 23:00:00,1,47,23,Saturday,High
2016-03-01 16:00:00,1,40,16,Tuesday,High
2016-04-06 01:00:00,1,32,1,Wednesday,High
2016-11-28 05:00:00,1,28,5,Monday,Medium
2016-07-25 09:00:00,1,38,9,Monday,High
2016-05-14 01:00:00,2,11,1,Saturday,Low
2017-05-08 11:00:00,1,91,11,Monday,High
2016-07-26 02:00:00,3,8,2,Tuesday,Low
2016-12-23 13:00:00,3,14,13,Friday,Low
2016-12-11 18:00:00,1,51,18,Sunday,High
2017-04-30 00:00:00,1,47,0,Sunday,High
2017-02-16 21:00:00,3,12,21,Thursday,Low
2017-06-23 20:00:00,4,17,20,Friday,Low
2017-01-15 09:00:00,2,8,9,Sunday,Low
2016-03-01 17:00:00,1,38,17,Tuesday,High
2016-09-30 02:00:00,1,44,2,Friday,High
2016-07-24 16:00:00,1,31,16,Sunday,High
2017-04-06 19:00:00,3,19,19,Thursday,Low
2016-10-30 04:00:00,3,5,4,Sunday,Low
2017-03-14 04:00:00,4,5,4,Tuesday,Low
2016-04-10 19:00:00,1,29,19,Sunday,Medium
2016-04-14 02:00:00,2,10,2,Thursday,Low
2016-12-23 21:00:00,1,56,21,Friday,High
2016-11-04 15:00:00,3,13,15,Friday,Low
2015-12-30 09:00:00,1,18,9,Wednesday,Low
2016-06-09 06:00:00,1,20,6,Thursday,Medium
2016-12-21 22:00:00,1,75,22,Wednesday,High
2016-02-19 22:00:00,3,9,22,Friday,Low
2016-06-12 14:00:00,3,6,14,Sunday,Low
2016-11-28 21:00:00,2,22,21,Monday,Medium
2016-01-09 17:00:00,3,5,17,Saturday,Low
2017-05-05 06:00:00,1,45,6,Friday,High
2015-11-04 17:00:00,3,8,17,Wednesday,Low
2016-03-03 05:00:00,2,9,5,Thursday,Low
2016-09-06 01:00:00,1,31,1,Tuesday,High
2017-04-29 15:00:00,3,16,15,Saturday,Low
2016-04-16 18:00:00,3,11,18,Saturday,Low
2016-03-26 18:00:00,2,6,18,Saturday,Low
2016-11-21 23:00:00,1,63,23,Monday,High
2016-08-20 04:00:00,2,8,4,Saturday,Low
2016-06-17 17:00:00,1,44,17,Friday,High
2016-08-07 11:00:00,1,33,11,Sunday,High
2016-03-12 06:00:00,2,7,6,Saturday,Low
2017-05-02 11:00:00,1,87,11,Tuesday,High
2017-05-15 09:00:00,4,6,9,Monday,Low
2016-08-05 08:00:00,3,3,8,Friday,Low
2016-03-29 13:00:00,3,14,13,Tuesday,Low
2015-12-18 08:00:00,2,8,8,Friday,Low
2017-01-29 06:00:00,3,5,6,Sunday,Low
2016-01-18 12:00:00,2,11,12,Monday,Low
2015-11-08 00:00:00,3,4,0,Sunday,Low
2017-06-30 03:00:00,4,6,3,Friday,Low
2017-02-14 14:00:00,1,80,14,Tuesday,High
2015-11-12 23:00:00,1,27,23,Thursday,Medium
2016-02-23 21:00:00,1,41,21,Tuesday,High
2016-03-15 06:00:00,3,3,6,Tuesday,Low
2017-02-11 20:00:00,1,56,20,Saturday,High
2016-08-28 02:00:00,1,22,2,Sunday,Medium
2016-07-22 07:00:00,1,24,7,Friday,Medium
2016-08-03 19:00:00,1,67,19,Wednesday,High
2016-08-31 16:00:00,2,13,16,Wednesday,Low
2016-08-14 21:00:00,1,36,21,Sunday,High
2016-10-14 09:00:00,3,48,9,Friday,High
2016-09-11 09:00:00,2,8,9,Sunday,Low
2016-07-29 11:00:00,3,12,11,Friday,Low
2017-05-15 01:00:00,4,5,1,Monday,Low
2016-12-21 01:00:00,1,52,1,Wednesday,High
2017-03-13 21:00:00,1,83,21,Monday,High
2017-03-27 06:00:00,3,7,6,Monday,Low
2017-02-04 15:00:00,1,44,15,Saturday,High
2016-02-01 03:00:00,2,6,3,Monday,Low
2016-01-14 08:00:00,2,3,8,Thursday,Low
2016-11-08 19:00:00,1,80,19,Tuesday,High
2016-04-28 04:00:00,3,6,4,Thursday,Low
2017-02-06 13:00:00,4,14,13,Monday,Low
2016-09-28 20:00:00,1,73,20,Wednesday,High
2016-05-09 19:00:00,3,12,19,Monday,Low
2016-11-17 12:00:00,1,72,12,Thursday,High
2017-06-15 23:00:00,2,35,23,Thursday,High
2017-02-06 17:00:00,4,12,17,Monday,Low
2016-08-27 19:00:00,3,44,19,Saturday,High
2016-12-31 12:00:00,3,13,12,Saturday,Low
2017-06-29 11:00:00,4,15,11,Thursday,Low
2016-08-24 16:00:00,2,16,16,Wednesday,Low
2017-05-02 23:00:00,3,17,23,Tuesday,Low
2017-03-09 16:00:00,1,83,16,Thursday,High
2016-04-23 07:00:00,3,20,7,Saturday,Medium
2017-02-28 23:00:00,1,81,23,Tuesday,High
2017-01-17 11:00:00,1,85,11,Tuesday,High
2016-10-14 00:00:00,1,59,0,Friday,High
2017-04-28 08:00:00,1,47,8,Friday,High
2015-11-04 13:00:00,3,5,13,Wednesday,Low
2015-11-18 13:00:00,3,16,13,Wednesday,Low
2017-03-06 17:00:00,3,20,17,Monday,Medium
2016-08-21 23:00:00,1,39,23,Sunday,High
2016-07-18 02:00:00,1,19,2,Monday,Low
2015-12-17 19:00:00,1,35,19,Thursday,High
2016-09-01 13:00:00,3,23,13,Thursday,Medium
2016-05-23 08:00:00,3,5,8,Monday,Low
2016-08-03 17:00:00,2,15,17,Wednesday,Low
2016-03-01 15:00:00,3,17,15,Tuesday,Low
2016-02-23 08:00:00,3,5,8,Tuesday,Low
2017-05-18 14:00:00,2,36,14,Thursday,High
2016-11-15 12:00:00,1,71,12,Tuesday,High
2016-09-28 02:00:00,2,12,2,Wednesday,Low
2015-11-18 02:00:00,2,6,2,Wednesday,Low
2016-09-14 13:00:00,2,13,13,Wednesday,Low
2016-04-18 12:00:00,1,49,12,Monday,High
2017-04-01 22:00:00,2,22,22,Saturday,Medium
2016-03-15 23:00:00,1,38,23,Tuesday,High
2017-04-22 12:00:00,2,14,12,Saturday,Low
2016-04-15 04:00:00,2,10,4,Friday,Low
2017-03-04 01:00:00,4,6,1,Saturday,Low
2016-07-06 04:00:00,2,6,4,Wednesday,Low
2017-05-29 20:00:00,3,17,20,Monday,Low
2017-05-03 05:00:00,3,9,5,Wednesday,Low
2017-03-28 13:00:00,1,82,13,Tuesday,High
2017-06-21 18:00:00,4,10,18,Wednesday,Low
2016-06-05 04:00:00,3,6,4,Sunday,Low
2017-03-11 03:00:00,1,44,3,Saturday,High
2017-06-30 18:00:00,1,95,18,Friday,High
2017-02-23 16:00:00,3,37,16,Thursday,High
2016-06-22 01:00:00,1,38,1,Wednesday,High
2016-09-14 17:00:00,2,20,17,Wednesday,Medium
2016-07-06 11:00:00,2,12,11,Wednesday,Low
2016-10-14 10:00:00,1,58,10,Friday,High
2017-04-27 16:00:00,1,79,16,Thursday,High
2017-04-20 17:00:00,1,81,17,Thursday,High
2017-01-12 11:00:00,3,20,11,Thursday,Medium
2016-07-13 11:00:00,1,51,11,Wednesday,High
2016-07-25 05:00:00,1,20,5,Monday,Medium
2017-06-14 13:00:00,2,39,13,Wednesday,High
2016-04-21 08:00:00,1,21,8,Thursday,Medium
2017-02-20 05:00:00,1,36,5,Monday,High
2017-04-05 17:00:00,1,84,17,Wednesday,High
2016-07-11 06:00:00,2,10,6,Monday,Low
2016-05-28 12:00:00,1,36,12,Saturday,High
2016-02-13 10:00:00,2,5,10,Saturday,Low
2016-11-07 09:00:00,3,10,9,Monday,Low
2016-11-08 22:00:00,1,60,22,Tuesday,High
2017-03-14 10:00:00,1,86,10,Tuesday,High
2016-09-01 05:00:00,3,7,5,Thursday,Low
2017-01-06 05:00:00,1,32,5,Friday,High
2016-03-20 19:00:00,1,26,19,Sunday,Medium
2017-04-02 08:00:00,1,34,8,Sunday,High
2017-02-26 05:00:00,1,31,5,Sunday,High
2017-02-22 13:00:00,1,72,13,Wednesday,High
2017-06-05 15:00:00,1,103,15,Monday,High
2016-10-14 08:00:00,1,41,8,Friday,High
2016-05-20 01:00:00,2,15,1,Friday,Low
2016-07-23 00:00:00,1,55,0,Saturday,High
2017-06-03 22:00:00,2,16,22,Saturday,Low
2016-12-17 19:00:00,3,48,19,Saturday,High
2017-01-31 14:00:00,1,94,14,Tuesday,High
2017-02-19 17:00:00,1,50,17,Sunday,High
2016-07-09 01:00:00,1,31,1,Saturday,High
2016-11-30 04:00:00,1,39,4,Wednesday,High
2016-11-26 14:00:00,2,8,14,Saturday,Low
2016-09-21 09:00:00,1,48,9,Wednesday,High
2017-06-28 22:00:00,2,36,22,Wednesday,High
2017-05-30 19:00:00,2,40,19,Tuesday,High
2016-11-28 15:00:00,2,23,15,Monday,Medium
2016-09-10 19:00:00,2,14,19,Saturday,Low
2017-04-04 21:00:00,1,87,21,Tuesday,High
2017-05-31 15:00:00,3,24,15,Wednesday,Medium
2016-03-12 12:00:00,2,9,12,Saturday,Low
2016-07-15 21:00:00,1,48,21,Friday,High
2016-06-27 20:00:00,3,12,20,Monday,Low
2016-09-01 13:00:00,1,58,13,Thursday,High
2016-03-22 17:00:00,1,35,17,Tuesday,High
2016-07-17 22:00:00,1,37,22,Sunday,High
2016-04-15 17:00:00,3,12,17,Friday,Low
2016-11-19 04:00:00,3,8,4,Saturday,Low
2016-02-05 15:00:00,1,34,15,Friday,High
2016-01-23 20:00:00,2,6,20,Saturday,Low
2016-03-28 16:00:00,1,39,16,Monday,High
2016-10-04 09:00:00,1,54,9,Tuesday,High
2016-07-27 14:00:00,1,59,14,Wednesday,High
2016-08-13 10:00:00,3,13,10,Saturday,Low
2017-04-04 20:00:00,1,97,20,Tuesday,High
2017-04-05 22:00:00,2,31,22,Wednesday,High
2016-12-31 14:00:00,1,37,14,Saturday,High
2016-01-08 11:00:00,2,8,11,Friday,Low
2016-12-13 12:00:00,1,82,12,Tuesday,High
2017-06-20 16:00:00,2,37,16,Tuesday,High
2016-08-07 22:00:00,1,37,22,Sunday,High
2016-05-20 06:00:00,3,7,6,Friday,Low
2017-06-11 11:00:00,4,7,11,Sunday,Low
2017-01-09 22:00:00,4,10,22,Monday,Low
2017-06-08 11:00:00,4,9,11,Thursday,Low
2016-09-01 06:00:00,1,29,6,Thursday,Medium
2016-03-14 07:00:00,2,10,7,Monday,Low
2016-02-23 19:00:00,3,34,19,Tuesday,High
2015-11-13 15:00:00,3,5,15,Friday,Low
2016-12-16 11:00:00,3,22,11,Friday,Medium
2016-12-24 07:00:00,2,7,7,Saturday,Low
2017-06-15 02:00:00,1,53,2,Thursday,High
2017-02-12 10:00:00,1,41,10,Sunday,High
2016-02-14 22:00:00,3,10,22,Sunday,Low
2016-11-05 03:00:00,3,7,3,Saturday,Low
2016-01-29 05:00:00,2,4,5,Friday,Low
2017-05-23 02:00:00,3,8,2,Tuesday,Low
2015-12-28 20:00:00,3,6,20,Monday,Low
2016-03-26 15:00:00,2,10,15,Saturday,Low
2015-12-29 07:00:00,2,10,7,Tuesday,Low
2016-04-06 05:00:00,3,3,5,Wednesday,Low
2017-05-15 13:00:00,4,7,13,Monday,Low
2017-05-11 06:00:00,3,9,6,Thursday,Low
2016-11-11 17:00:00,1,56,17,Friday,High
2016-06-20 12:00:00,3,13,12,Monday,Low
2017-05-02 07:00:00,1,48,7,Tuesday,High
2017-04-28 05:00:00,1,35,5,Friday,High
2016-10-01 14:00:00,1,35,14,Saturday,High
2016-12-09 05:00:00,2,11,5,Friday,Low
2016-01-28 23:00:00,2,14,23,Thursday,Low
2017-05-23 15:00:00,4,9,15,Tuesday,Low
2016-06-06 09:00:00,2,7,9,Monday,Low
2017-05-27 05:00:00,4,5,5,Saturday,Low
2016-06-27 20:00:00,1,58,20,Monday,High
2017-04-22 01:00:00,2,25,1,Saturday,Medium
2016-11-17 02:00:00,1,52,2,Thursday,High
2016-12-13 18:00:00,1,76,18,Tuesday,High
2016-12-11 19:00:00,1,56,19,Sunday,High
2016-08-05 02:00:00,1,33,2,Friday,High
2016-04-09 10:00:00,3,32,10,Saturday,High
2016-10-29 10:00:00,3,7,10,Saturday,Low
2017-06-21 03:00:00,2,23,3,Wednesday,Medium
2016-07-21 09:00:00,2,12,9,Thursday,Low
2016-02-25 12:00:00,1,37,12,Thursday,High
2016-08-26 09:00:00,1,40,9,Friday,High
2017-02-02 20:00:00,3,17,20,Thursday,Low
2016-04-21 14:00:00,1,41,14,Thursday,High
2015-11-03 13:00:00,1,29,13,Tuesday,Medium
2016-11-20 02:00:00,1,32,2,Sunday,High
2016-09-12 01:00:00,1,34,1,Monday,High
2017-03-05 18:00:00,3,20,18,Sunday,Medium
2017-03-25 20:00:00,3,41,20,Saturday,High
2017-05-30 15:00:00,1,115,15,Tuesday,High
2017-06-25 05:00:00,1,25,5,Sunday,Medium
2016-06-10 19:00:00,1,41,19,Friday,High
2016-01-22 00:00:00,3,8,0,Friday,Low
2017-02-28 02:00:00,4,7,2,Tuesday,Low
2016-12-27 15:00:00,2,16,15,Tuesday,Low
2016-02-18 03:00:00,1,24,3,Thursday,Medium
